,x,y,feature_name
0,4200.247012867647,4342.019761029413,LTF
1,4206.35799632353,4269.793198529413,MPO
2,4225.4894301470595,4311.696920955883,LTF
3,4282.52987132353,4235.803079044119,MMRN2
4,4291.516544117647,4333.846507352942,LTF
5,4328.120404411766,4451.317784926472,MPO
6,4461.785386029413,4217.953814338236,ADGRL4
7,4203.280101102942,4340.0252757352955,LYZ
8,4211.194852941177,4371.772748161766,LYZ
9,4211.2511488970595,4373.23299632353,LYZ
10,4217.408088235294,4401.382123161766,LYZ
11,4217.526424632353,4337.437959558823,LYZ
12,4221.258042279413,4386.977251838234,LYZ
13,4223.7706801470595,4344.435891544119,FAS
14,4226.163832720589,4331.50390625,LYZ
15,4226.431525735294,4330.089613970589,LYZ
16,4228.051470588236,4324.525505514706,LYZ
17,4229.211856617647,4321.938189338236,LYZ
18,4230.198759191177,4375.413602941177,LYZ
19,4232.86075367647,4413.655790441178,LYZ
20,4246.478630514706,4407.1875,PLIN4
21,4247.984834558823,4347.467830882353,LYZ
22,4255.442325367647,4310.105698529413,LYZ
23,4255.546875,4385.947840073532,LYZ
24,4257.961856617647,4343.650045955883,LYZ
25,4263.307674632353,4290.724954044119,LYZ
26,4263.4375,4302.846966911766,LYZ
27,4266.344209558823,4338.543198529413,LYZ
28,4268.984375,4327.085248161766,LYZ
29,4279.138327205883,4256.12362132353,SH2D3C
30,4287.698759191177,4201.872702205883,LYZ
31,4288.003216911766,4225.56640625,LYZ
32,4288.99356617647,4337.702205882353,LYZ
33,4295.211397058823,4346.713005514706,LYZ
34,4305.625,4350.034466911766,LYZ
35,4311.160386029413,4360.210248161766,LYZ
36,4312.740119485294,4435.418198529413,LYZ
37,4318.460477941177,4316.92440257353,ADAM28
38,4512.892922794117,4296.516544117647,VWA5A
39,4205.682444852942,4329.647288602942,ITGAM
40,4206.029411764706,4365.330882352942,CAMP
41,4209.8058363970595,4362.0714613970595,CAMP
42,4217.204733455883,4325.9041819852955,ITGAM
43,4240.456112132353,4407.7918198529405,CAMP
44,4314.91268382353,4308.4972426470595,MS4A6A
45,4472.278262867647,4252.981387867647,SPP1
46,4483.582261029413,4269.451976102942,SPP1
47,4487.7734375,4275.613511029413,SPP1
48,4491.625689338236,4253.57421875,SPP1
49,4492.945772058823,4402.937729779413,SPP1
50,4496.522288602942,4264.702435661766,SPP1
51,4521.020220588236,4293.9855238970595,SPP1
52,4549.379595588236,4331.2902113970595,SPP1
53,4203.559283088236,4279.56112132353,PCNA
54,4216.531479779413,4319.0291819852955,CAVIN1
55,4241.45450367647,4403.141084558825,CXCL12
56,4270.929457720589,4404.309512867647,CXCL12
57,4277.444852941177,4242.6171875,CXCR4
58,4283.40762867647,4250.51815257353,BST2
59,4285.55721507353,4391.829044117647,LTBP2
60,4287.319623161766,4220.4308363970595,KDR
61,4288.683363970589,4224.948299632353,ECSCR
62,4290.13671875,4217.836626838236,NPDC1
63,4293.07674632353,4222.643612132353,NPDC1
64,4293.44784007353,4393.1066176470595,BAP1
65,4296.077665441177,4268.949908088236,FABP4
66,4482.76424632353,4254.806985294119,PDGFRA
67,4502.902113970589,4458.707490808825,PARP1
68,4516.060431985294,4297.15762867647,PCNA
69,4224.256663602942,4318.79940257353,SPI1
70,4252.980238970589,4379.329044117647,CD1E
71,4257.814797794117,4321.994485294119,ASPN
72,4492.972196691177,4272.84237132353,TOP2A
73,4205.7421875,4350.600873161766,CXCL2
74,4281.590073529413,4266.541819852942,PRDM1
75,4288.520220588236,4219.14981617647,VWF
76,4289.985064338236,4222.332261029413,SF1
77,4321.312040441177,4319.225643382353,SF1
78,4207.248391544117,4364.52090992647,CD82
79,4251.969209558823,4384.460018382353,DST
80,4281.615349264706,4247.24609375,CD34
81,4286.106387867647,4216.6417738970595,CD34
82,4492.82169117647,4270.47794117647,CD82
83,4500.786994485294,4282.845818014706,ACTA2
84,4201.398207720589,4336.148897058823,CAMP
85,4220.093060661766,4368.531709558823,CPA3
86,4227.835477941177,4425.557215073532,CAMP
87,4266.86580882353,4341.72794117647,CD164
88,4280.891544117647,4386.599264705885,ADGRE1
89,4303.66268382353,4408.698299632353,CAMP
90,4310.135569852942,4396.961167279413,CAMP
91,4476.842830882353,4251.887637867647,SPP1
92,4483.208869485294,4261.976102941177,SPP1
93,4483.674172794117,4251.277573529413,SPP1
94,4497.0714613970595,4273.608685661766,SPP1
95,4509.428998161766,4296.0546875,SPP1
96,4519.50252757353,4300.67325367647,SPP1
97,4210.656020220589,4333.64315257353,MNDA
98,4211.863511029413,4322.404641544119,MNDA
99,4231.615349264706,4405.518152573532,PTGDS
100,4254.897748161766,4330.402113970589,FTH1
101,4261.617647058823,4375.940946691177,PLEK
102,4270.4698988970595,4375.014935661766,CREBBP
103,4279.56112132353,4292.07950367647,FLT4
104,4296.403952205883,4333.397288602942,MNDA
105,4305.983455882353,4334.773667279413,LILRB2
106,4307.105928308823,4343.494944852942,PLEK
107,4481.626838235294,4250.79044117647,CREBBP
108,4489.225643382353,4258.571920955883,PTGDS
109,4494.113051470589,4268.498391544119,PTGDS
110,4505.651424632353,4463.952205882353,CTLA4
111,4517.189797794117,4465.695082720587,MPEG1
112,4212.144990808823,4375.968520220589,CD8A
113,4221.755514705883,4372.141544117647,RTKN2
114,4244.140625,4362.007123161766,NegControlCodeword_0510
115,4257.931985294117,4382.536764705883,CYTIP
116,4291.331571691177,4217.7596507352955,BCL2L11
117,4291.991038602942,4231.814108455883,CLEC14A
118,4218.870634191177,4329.377297794119,CXCR4
119,4274.89315257353,4353.547794117647,DNASE1L3
120,4278.756893382353,4278.37890625,CD93
121,4281.202895220589,4291.495863970589,CXCR4
122,4284.731158088236,4230.906479779413,CD93
123,4287.300091911766,4253.201976102942,PECAM1
124,4294.42440257353,4213.060661764706,PECAM1
125,4476.950827205883,4241.840533088236,PCOLCE
126,4495.346966911766,4258.143382352942,FTH1
127,4562.248391544117,4351.328125,FTH1
128,4211.764705882353,4368.370863970589,TREM2
129,4214.215303308823,4373.275505514706,VPREB1
130,4243.747702205883,4316.35799632353,CD83
131,4247.437959558823,4328.6328125,SMYD2
132,4256.938189338236,4372.054227941177,VPREB1
133,4261.595818014706,4282.784926470589,VPREB1
134,4267.29434742647,4328.812040441177,FSTL3
135,4277.796415441177,4244.582950367647,IGFBP4
136,4311.1144301470595,4314.59903492647,CD79A
137,4493.54549632353,4430.907628676472,TRAC
138,4246.088005514706,4359.889705882353,MMP9
139,4255.158547794117,4378.494944852942,CPA3
140,4268.512178308823,4366.151194852942,IDH2
141,4299.391084558823,4327.984834558823,MMP9
142,4484.204963235294,4256.22012867647,CSF1
143,4495.181525735294,4259.3175551470595,PDGFRB
144,4498.157169117647,4275.890395220589,CSF1
145,4543.156020220589,4330.045955882353,CPA3
146,4210.921415441177,4329.656479779413,LTF
147,4214.565716911766,4366.98184742647,LTF
148,4220.338924632353,4374.240579044119,LTF
149,4223.462775735294,4406.687729779413,PTPRC
150,4226.4269301470595,4337.58846507353,CAV1
151,4227.95955882353,4415.806525735294,LTF
152,4228.462775735294,4324.597886029413,RUNX2
153,4233.998161764706,4389.191176470587,AIF1
154,4235.975413602942,4413.937270220587,LTF
155,4244.254365808823,4349.12109375,VPREB1
156,4260.367647058823,4318.715533088236,LMNB1
157,4266.600413602942,4385.857077205885,SF1
158,4271.77734375,4314.124540441177,VPREB1
159,4284.505974264706,4269.073988970589,CAV1
160,4285.921415441177,4235.685891544119,ASXL1
161,4288.59375,4212.722886029413,SF1
162,4294.52090992647,4218.704044117647,VPREB1
163,4295.0,4228.671875,CAV1
164,4299.734604779413,4356.14315257353,VPREB1
165,4300.558363970589,4205.10799632353,CAV1
166,4310.132123161766,4345.358455882353,LTF
167,4313.448988970589,4337.015165441177,LTF
168,4490.921415441177,4255.549172794119,RUNX2
169,4491.139705882353,4264.00390625,COL5A2
170,4496.1144301470595,4454.565716911766,VPREB1
171,4200.813419117647,4256.987591911766,CD74
172,4246.170726102942,4404.527803308825,RUNX1
173,4248.953354779413,4369.485294117647,MYC
174,4274.661075367647,4370.909926470589,MYC
175,4292.03125,4227.272518382353,BTNL9
176,4310.083869485294,4302.79296875,CD74
177,4200.120634191177,4386.732536764706,MMP9
178,4200.425091911766,4391.825597426472,MMP9
179,4202.0323988970595,4317.7205882352955,SLC4A1
180,4242.690716911766,4336.283318014706,CBL
181,4252.898667279413,4286.538373161766,MS4A3
182,4268.031939338236,4363.471966911766,MS4A3
183,4276.681985294117,4295.502068014706,MS4A3
184,4278.91544117647,4311.098345588236,MS4A3
185,4282.308134191177,4227.734375,BTNL9
186,4285.36190257353,4221.136259191177,BTNL9
187,4285.912224264706,4300.834099264706,GNG11
188,4286.15234375,4246.223575367647,BTNL9
189,4288.885569852942,4213.275505514706,BTNL9
190,4290.545726102942,4216.014476102942,BTNL9
191,4292.737821691177,4330.775505514706,MMP9
192,4293.753446691177,4401.5027573529405,CFHR3
193,4293.647748161766,4208.3800551470595,BTNL9
194,4296.186810661766,4211.1190257352955,BTNL9
195,4304.113051470589,4399.709329044119,MMP9
196,4315.47794117647,4309.2578125,MS4A1
197,4345.40096507353,4429.846047794119,ALAS2
198,4357.776884191177,4444.543887867647,ALAS2
199,4216.644071691177,4323.220358455883,S100A12
200,4287.13924632353,4360.38028492647,PLCG2
201,4289.965533088236,4387.720588235294,SPI1
202,4293.25137867647,4221.459099264706,DIRAS3
203,4305.284926470589,4385.043658088234,S100A12
204,4314.50137867647,4307.573529411766,PLCG2
205,4486.677389705883,4257.934283088236,NEO1
206,4200.703125,4225.189568014706,MYLK
207,4220.082720588236,4372.628676470589,RIDA
208,4221.078814338236,4328.396139705883,SNTN
209,4245.973115808823,4403.624770220587,LGI4
210,4262.3839613970595,4398.481158088234,TGFB1
211,4265.959329044117,4389.626608455885,NKG7
212,4268.547794117647,4305.309053308823,MNDA
213,4283.002068014706,4253.187040441177,SH2D3C
214,4285.961626838236,4217.89981617647,SLAMF7
215,4290.389476102942,4311.401654411766,RIDA
216,4451.052389705883,4312.7355238970595,TGFB1
217,4474.106158088236,4240.158547794119,PDGFRB
218,4493.775275735294,4266.54296875,MYLK
219,4212.369025735294,4371.996783088236,CAMP
220,4226.600413602942,4331.691176470589,VPREB1
221,4257.649356617647,4338.146829044119,CAMP
222,4270.630744485294,4393.150275735294,TP53BP1
223,4276.0558363970595,4400.1378676470595,KCNMA1
224,4322.921645220589,4403.079044117647,CAMP
225,4491.547564338236,4262.66544117647,FBN1
226,4506.294806985294,4457.048483455885,VPREB1
227,4206.510799632353,4364.3416819852955,FCN2
228,4206.63028492647,4324.098115808823,FABP4
229,4214.357766544117,4376.332720588236,ADAMTS1
230,4215.38143382353,4225.2791819852955,TFPI
231,4262.45059742647,4321.488970588236,SH2B3
232,4281.116727941177,4400.770909926472,CD74
233,4284.178538602942,4347.301240808823,IL3RA
234,4286.369485294117,4265.643382352942,CLEC14A
235,4288.211167279413,4229.61971507353,CLEC14A
236,4290.45840992647,4218.815487132353,CLEC14A
237,4297.58731617647,4309.875919117647,CD74
238,4305.988051470589,4305.564108455883,CD74
239,4309.874770220589,4268.607536764706,CD74
240,4315.760569852942,4307.3046875,CD74
241,4319.661075367647,4315.658318014706,CD74
242,4506.469439338236,4454.867876838234,CD74
243,4516.092601102942,4297.491957720589,CD74
244,4213.558134191177,4338.0526194852955,HEMGN
245,4239.750689338236,4371.57284007353,MPO
246,4247.093290441177,4380.760569852942,MPO
247,4263.386948529413,4368.553538602942,RUNX1
248,4286.702665441177,4357.687270220589,MPO
249,4298.382352941177,4354.096966911766,RUNX1
250,4484.793198529413,4252.463235294119,RUNX1
251,4524.464613970589,4306.2752757352955,GPC1
252,4219.07169117647,4416.3855698529405,CXCL12
253,4224.448529411766,4416.579733455885,CXCL12
254,4243.774126838236,4383.95450367647,CXCL12
255,4251.68887867647,4354.418658088236,IGFBP4
256,4263.89705882353,4403.332950367647,CXCL12
257,4276.430376838236,4353.406479779413,IGFBP4
258,4322.433363970589,4317.84237132353,CD27
259,4200.482536764706,4271.49471507353,LYZ
260,4200.971966911766,4234.777113970589,LYZ
261,4201.735983455883,4260.891544117647,LYZ
262,4203.180147058823,4241.26953125,LYZ
263,4205.88809742647,4219.695542279413,LYZ
264,4206.313189338236,4326.139705882353,LYZ
265,4207.687270220589,4357.99862132353,LYZ
266,4207.320772058823,4368.987821691177,CD82
267,4208.77872242647,4261.344209558823,LYZ
268,4213.500689338236,4331.121323529413,LYZ
269,4214.034926470589,4267.0323988970595,LYZ
270,4219.437040441177,4345.178079044119,LYZ
271,4229.720818014706,4327.975643382353,LYZ
272,4232.34375,4342.738970588236,LYZ
273,4235.395220588236,4292.605698529413,LYZ
274,4236.764705882353,4298.582261029413,LYZ
275,4242.221966911766,4368.805147058823,LYZ
276,4247.349494485294,4380.696231617647,LYZ
277,4252.015165441177,4365.3722426470595,LYZ
278,4252.775735294117,4324.534696691177,CDKN2D
279,4255.8984375,4285.649126838236,LYZ
280,4260.883501838236,4309.491038602942,LYZ
281,4264.059053308823,4285.30330882353,LYZ
282,4266.35799632353,4392.699908088234,KITLG
283,4270.935202205883,4330.53768382353,LYZ
284,4278.365119485294,4291.285615808823,LYZ
285,4281.94393382353,4291.253446691177,LYZ
286,4292.694163602942,4406.066176470587,CDKN2D
287,4294.43359375,4377.113970588236,LYZ
288,4297.759650735294,4347.869944852942,LYZ
289,4306.155790441177,4290.798483455883,ERBB2
