,x,y,feature_name
0,5337.049632352942,3287.8067555147063,SELL
1,5374.439338235294,3273.674172794119,SELL
2,5400.68359375,3223.2502297794126,PDGFRB
3,5255.172334558823,3253.639705882353,TNC
4,5261.363740808823,3202.1426930147063,LYZ
5,5283.766084558823,3276.4590992647063,PPARG
6,5292.443704044119,3277.497702205883,CD5L
7,5299.507123161766,3187.1691176470595,LYZ
8,5348.85684742647,3161.596966911766,ATM
9,5366.460248161766,3223.862591911766,LYZ
10,5423.461626838236,3273.7982536764703,STEAP4
11,5423.862591911766,3281.300551470589,CSF2RA
12,5253.490349264706,3215.5181525735297,ALDH1A3
13,5366.178768382353,3252.3828125,PROM1
14,5391.163832720589,3221.7486213235297,ELANE
15,5395.930606617647,3293.979779411766,KLRB1
16,5252.221966911766,3201.5533088235297,CXCL12
17,5262.1875,3216.2189797794126,CXCL12
18,5272.190946691177,3212.6654411764703,SLC4A1
19,5291.900275735294,3260.7559742647063,PCNA
20,5293.723575367647,3221.3729319852955,SLC4A1
21,5329.754136029413,3263.5834099264703,ECSCR
22,5372.844669117647,3175.544577205883,CXCL12
23,5376.761259191177,3196.1971507352955,CXCL12
24,5378.48690257353,3234.2394301470595,AHSP
25,5395.780101102942,3268.7752757352955,TIGIT
26,5399.991957720589,3215.7421875,CXCL12
27,5414.787454044119,3268.723575367647,CXCR4
28,5430.222886029413,3151.1776194852955,AHSP
29,5430.7421875,3181.196001838236,FABP4
30,5265.281479779413,3236.6567095588234,HEMGN
31,5424.65762867647,3173.469669117647,CEBPA
32,5271.354549632353,3234.1957720588234,FHL2
33,5324.500229779413,3234.2095588235297,GLIPR1
34,5331.792279411766,3266.491268382353,S100A12
35,5379.178538602942,3247.336856617647,SNTN
36,5381.294806985294,3238.5903033088234,NegControlProbe_00022
37,5407.047334558823,3289.572610294119,S100A12
38,5272.162224264706,3260.0229779411766,VSIG4
39,5286.996783088236,3224.6484375,KLRD1
40,5254.855238970589,3159.9770220588234,ALAS2
41,5256.642922794119,3167.9595588235297,PTPRC
42,5290.276884191177,3278.292738970589,CFTR
43,5362.297794117647,3278.0261948529424,AGR3
44,5395.597426470589,3210.929457720589,LEPR
45,5436.432674632353,3171.623391544119,LEPR
46,5269.133731617647,3217.163373161766,FTH1
47,5271.069623161766,3211.7681525735297,FTH1
48,5273.482306985294,3175.368795955883,TAC1
49,5312.521829044119,3265.148207720589,MNDA
50,5323.724724264706,3265.707720588236,MNDA
51,5355.6261488970595,3262.250689338236,PLEK
52,5359.393382352942,3182.6011029411766,FTH1
53,5365.669806985294,3270.961626838236,PF4
54,5382.009420955883,3158.6707261029424,FTH1
55,5382.944623161766,3193.737362132353,PF4
56,5411.860064338236,3270.0838694852955,FCN1
57,5427.957261029413,3275.766314338236,MNDA
58,5293.570772058823,3259.602481617647,GHRL
59,5304.5519301470595,3286.130514705883,BANK1
60,5375.535386029413,3203.806295955883,SETBP1
61,5382.903262867647,3269.3692555147063,THAP2
62,5393.432904411766,3209.757582720589,THAP2
63,5265.379136029413,3261.7348345588234,FTH1
64,5282.682674632353,3208.4466911764703,FTH1
65,5301.330422794119,3152.4965533088234,FBN1
66,5351.171875,3215.5158547794126,FTH1
67,5368.74080882353,3249.875919117647,CD93
68,5383.91544117647,3172.101332720589,FABP4
69,5389.542738970589,3291.247702205883,S100A1
70,5413.29044117647,3194.828814338236,BCORL1
71,5417.23690257353,3200.60546875,ACTA2
72,5433.869485294119,3259.1785386029424,FTH1
73,5327.853860294119,3226.6980698529424,VPREB1
74,5336.050091911766,3153.3191636029424,TRAC
75,5350.63534007353,3161.799172794119,CD48
76,5353.098575367647,3176.452205882353,ESR1
77,5373.361672794119,3245.852481617647,VPREB1
78,5378.761488970589,3157.434512867647,C6orf118
79,5422.400045955883,3185.3458180147063,C6orf118
80,5294.099264705883,3219.1314338235297,IDH2
81,5336.947380514706,3283.471966911766,MMP9
82,5350.514705882353,3158.266314338236,IDH2
83,5262.689568014706,3227.0392922794126,ACKR1
84,5277.635569852942,3256.335018382353,PTPRC
85,5322.13809742647,3269.323299632353,SF1
86,5326.3878676470595,3154.836856617647,PTPRC
87,5335.056295955883,3157.907858455883,PTPRC
88,5344.77596507353,3266.5291819852955,AQP9
89,5344.8644301470595,3164.494485294119,PTPRC
90,5352.482766544119,3208.637408088236,VPREB1
91,5394.515165441177,3220.8168658088234,VCAN
92,5451.518841911766,3184.865579044119,ASXL1
93,5322.43221507353,3212.8814338235297,TNFRSF9
94,5333.361672794119,3160.6066176470595,IRF8
95,5343.400735294119,3252.172564338236,ENG
96,5361.676240808823,3243.18359375,TNFRSF9
97,5390.309053308823,3170.3377757352955,CD74
98,5252.31387867647,3268.5041360294126,SLC4A1
99,5253.5948988970595,3247.3345588235297,SLC4A1
100,5254.095818014706,3252.1277573529424,ALAS2
101,5254.8058363970595,3247.4908088235297,CFHR3
102,5255.72265625,3269.203814338236,SLC4A1
103,5264.758731617647,3217.2943474264703,SLC4A1
104,5270.785845588236,3219.620863970589,SLC4A1
105,5273.286994485294,3219.2589613970595,ALAS2
106,5276.440716911766,3218.0606617647063,SLC4A1
107,5284.361213235294,3217.2035845588234,SLC4A1
108,5290.2159926470595,3226.38671875,SLC4A1
109,5291.479779411766,3280.163143382353,SPDEF
110,5303.488051470589,3260.8754595588234,CRISPLD2
111,5319.676011029413,3224.535845588236,CENPF
112,5325.259650735294,3151.066176470589,CYP2B6
113,5338.79940257353,3284.9356617647063,MMP9
114,5339.2578125,3195.0574448529424,MMP9
115,5341.6222426470595,3256.1385569852955,CENPF
116,5354.0831801470595,3204.709329044119,CD8A
117,5371.361443014706,3159.3784466911766,EDNRB
118,5376.2120863970595,3284.542738970589,CYP2B6
119,5420.88809742647,3272.602251838236,MMP9
120,5432.07950367647,3165.612362132353,ELANE
121,5264.836856617647,3228.9705882352955,SLC4A1
122,5276.029411764706,3210.44921875,SLC4A1
123,5279.671415441177,3228.125,SLC4A1
124,5281.97265625,3253.253676470589,RTKN2
125,5401.541819852942,3207.8125,TM4SF4
126,5264.348575367647,3234.5599724264703,ALAS2
127,5282.181755514706,3227.4643841911766,ALAS2
128,5285.480238970589,3239.2635569852955,ALAS2
129,5313.108915441177,3196.403952205883,MYLK
130,5323.532858455883,3273.6615349264703,CLEC4E
131,5339.821920955883,3156.653262867647,MDM2
132,5361.241957720589,3236.7957261029424,FCGR1A
133,5385.116038602942,3248.949908088236,ALAS2
134,5419.366957720589,3270.373391544119,MDM2
135,5270.181525735294,3153.7994025735297,MALL
136,5277.468979779413,3268.3490349264703,TP53BP1
137,5286.335018382353,3220.7582720588234,TP53BP1
138,5343.8671875,3238.6328125,PF4
139,5344.338235294119,3246.838235294119,VPREB1
140,5405.167738970589,3290.0390625,PF4
141,5405.836397058823,3189.9517463235297,VPREB1
142,5409.085477941177,3217.1966911764703,TP53BP1
143,5441.701516544119,3236.4924172794126,VPREB1
144,5334.193474264706,3290.724954044119,CD74
145,5339.428998161766,3287.194393382353,NFKB1
146,5352.915900735294,3289.9517463235297,CD74
147,5378.92578125,3293.9154411764703,CD74
148,5383.026194852942,3245.492876838236,CD74
149,5250.173483455883,3261.9439338235297,HEMGN
150,5250.600873161766,3249.3612132352955,HEMGN
151,5268.092830882353,3220.0861672794126,HEMGN
152,5275.256204044119,3179.2221966911766,RUNX1
153,5329.7081801470595,3234.7357536764703,KLRB1
154,5254.333639705883,3250.4308363970595,SNCA
155,5259.318704044119,3205.104549632353,CXCL12
156,5272.134650735294,3184.516314338236,SNCA
157,5339.749540441177,3197.2323069852955,IGFBP4
158,5345.465303308823,3196.916360294119,IGFBP4
159,5347.04159007353,3272.9044117647063,ATM
160,5364.982766544119,3195.6261488970595,PTN
161,5368.676470588236,3292.8802849264703,IGFBP4
162,5408.139935661766,3218.581112132353,CXCL12
163,5409.806985294119,3269.4473805147063,ATM
164,5430.417049632353,3284.350873161766,AQP9
165,5440.228630514706,3192.107077205883,CYP2F1
166,5287.31502757353,3207.8998161764703,LYZ
167,5293.1652113970595,3261.0052849264703,KITLG
168,5323.100873161766,3278.3777573529424,BAP1
169,5327.010569852942,3278.136488970589,LYZ
170,5337.03125,3186.5705422794126,KITLG
171,5346.241957720589,3251.7325367647063,LYZ
172,5360.646829044119,3230.1068474264703,LYZ
173,5372.360983455883,3260.1160386029424,SNCG
174,5395.51815257353,3161.171875,LYZ
175,5413.073299632353,3288.4409466911766,APOBEC3A
176,5432.89981617647,3285.33203125,CDKN2D
177,5357.775735294119,3239.147518382353,FOS
178,5402.446001838236,3217.6171875,VCAN
179,5408.707490808823,3278.596047794119,FOS
180,5410.301011029413,3151.623391544119,VCAN
181,5264.65877757353,3184.145220588236,PTPRC
182,5284.222196691177,3239.288832720589,IGF1
183,5287.956112132353,3231.115579044119,FTH1
184,5295.144761029413,3243.090533088236,CDKN2A
185,5340.803079044119,3206.2580422794126,FTH1
186,5428.462775735294,3242.817095588236,FTH1
187,5260.8409926470595,3225.160845588236,PCNA
188,5273.864889705883,3226.2787224264703,IDH2
189,5292.288602941177,3255.3653492647063,PCNA
190,5354.409466911766,3152.159926470589,NEO1
191,5364.573759191177,3203.0112591911766,PCNA
192,5373.289292279413,3255.3986672794126,MMRN2
193,5402.401194852942,3219.0234375,SF1
194,5255.356158088236,3205.832950367647,LTBP2
195,5259.880514705883,3206.789981617647,LTBP2
196,5272.3839613970595,3193.1744025735297,KLRC1
197,5273.361672794119,3158.430606617647,MAMDC2
198,5343.021599264706,3287.1978400735297,CD164
199,5344.705882352942,3266.423483455883,CD164
200,5344.916130514706,3154.350873161766,CREBBP
201,5333.609834558823,3195.939797794119,AHSP
202,5338.514476102942,3199.8529411764703,AHSP
203,5359.842601102942,3178.161764705883,AHSP
204,5382.4609375,3280.260799632353,ACE2
205,5400.182674632353,3217.4448529411766,KLF6
206,5427.340303308823,3224.914981617647,AHSP
207,5290.070082720589,3277.042738970589,ITGAM
208,5309.979319852942,3254.147518382353,EGFL7
209,5385.16659007353,3182.077205882353,AQP2
210,5396.901424632353,3218.3869485294126,SETBP1
211,5438.058363970589,3187.331112132353,ELF5
212,5394.450827205883,3217.983685661766,PTGDS
213,5434.655330882353,3215.0160845588234,CD83
214,5260.446920955883,3206.1190257352955,BGLAP
215,5309.17049632353,3152.8768382352955,MEST
216,5327.778033088236,3257.5183823529424,TGFB1
217,5333.639705882353,3153.864889705883,COL17A1
218,5418.17440257353,3282.3334099264703,APOBEC3A
219,5260.461856617647,3266.501608455883,CFTR
220,5263.138786764706,3225.7720588235297,AHSP
221,5267.995174632353,3167.9009650735297,MMP9
222,5284.505974264706,3251.948529411766,CSF1
223,5290.496323529413,3223.7580422794126,HEMGN
224,5298.862591911766,3175.0574448529424,AHSP
225,5347.564338235294,3155.102251838236,SF1
226,5390.659466911766,3155.093060661766,CFB
227,5422.630974264706,3212.961856617647,SF1
228,5280.427389705883,3175.9041819852955,NFKB1
229,5330.583639705883,3220.073529411766,ERG
230,5342.66544117647,3184.292279411766,CLIC6
231,5346.841681985294,3158.654641544119,CREBBP
232,5355.724954044119,3197.7481617647063,MZB1
233,5412.44140625,3162.8285845588234,LILRA5
234,5293.920036764706,3280.2550551470595,CYP4B1
235,5328.3605238970595,3154.3152573529424,SEMA3A
236,5334.284237132353,3151.2293198529424,CD164
237,5336.349954044119,3236.9611672794126,ATM
238,5252.51034007353,3256.588924632353,CDKN2D
239,5296.80721507353,3282.766544117647,TNFRSF9
240,5326.667049632353,3243.246783088236,VCAN
241,5337.8527113970595,3165.1137408088234,ADGRL4
242,5376.687729779413,3222.3965992647063,SPINK2
243,5289.006204044119,3265.744485294119,KCNMA1
244,5416.291360294119,3153.022748161766,RUNX2
245,5291.082261029413,3222.9779411764703,FTH1
246,5294.487591911766,3215.4067095588234,FTH1
247,5345.807674632353,3235.226332720589,ECSCR
248,5356.916360294119,3271.0834099264703,FABP4
249,5401.568244485294,3280.417049632353,CTSK
250,5425.65372242647,3249.084329044119,FTH1
251,5428.6730238970595,3237.8067555147063,FTH1
252,5441.15234375,3234.8736213235297,FTH1
253,5287.79296875,3156.847426470589,C6orf118
254,5296.783088235294,3212.3150275735297,MPO
255,5360.012637867647,3198.7201286764703,MPO
256,5408.704044117647,3170.1459099264703,CXCL12
257,5285.955882352942,3251.528033088236,PTPRC
258,5314.132582720589,3172.8090533088234,SLC26A2
259,5334.553079044119,3151.7394301470595,PTPRC
260,5374.040670955883,3156.5590533088234,CLEC4E
261,5315.44002757353,3244.6484375,PLEK
262,5360.05859375,3279.553079044119,PECAM1
263,5363.894761029413,3255.9432444852955,VPREB1
264,5371.713005514706,3163.6420036764703,DPP4
265,5418.979779411766,3269.0326286764703,FOS
266,5439.1796875,3237.966452205883,CNN1
267,5258.26171875,3176.853170955883,FUT4
268,5270.668658088236,3239.2578125,AHSP
269,5291.233915441177,3240.1079963235297,AHSP
270,5317.27596507353,3262.1346507352955,PF4
271,5370.26309742647,3214.465762867647,MYBPC1
272,5383.598345588236,3278.8269761029424,DERL3
273,5399.826516544119,3290.390625,PF4
274,5429.632352941177,3202.7113970588234,IL1RL1
275,5284.2003676470595,3277.4115349264703,HIF1A
276,5335.98575367647,3161.872702205883,RUNX1
277,5394.686351102942,3220.753676470589,FOXA1
278,5401.731387867647,3177.768841911766,HIF1A
279,5251.776194852942,3254.86328125,ALAS2
280,5275.460707720589,3216.413143382353,ALAS2
281,5292.3058363970595,3209.0004595588234,SNCA
282,5309.806985294119,3272.0588235294126,CD74
283,5380.413602941177,3193.8614430147063,AQP9
284,5436.932444852942,3178.5018382352955,CD83
285,5452.280560661766,3163.2720588235297,NegControlCodeword_0508
286,5269.417509191177,3285.014935661766,C15orf48
287,5282.6769301470595,3178.1502757352955,MPEG1
288,5337.51953125,3268.131893382353,CD53
289,5345.892693014706,3178.088235294119,C15orf48
290,5264.89315257353,3208.8855698529424,TP53
291,5386.880744485294,3286.653262867647,AR
292,5250.727251838236,3255.232077205883,AHSP
293,5261.586626838236,3222.265625,AHSP
294,5272.120863970589,3214.3715533088234,AHSP
295,5273.498391544119,3265.0620404411766,IL7R
296,5335.240119485294,3264.802389705883,IL7R
297,5356.00643382353,3203.125,IL7R
298,5410.3331801470595,3280.1401654411766,CXCL8
299,5416.154641544119,3219.51171875,GPC3
300,5252.033547794119,3218.2169117647063,CXCL12
301,5252.883731617647,3216.3189338235297,CXCL12
302,5269.098115808823,3192.9434742647063,CXCL12
303,5310.074678308823,3230.5698529411766,KLRD1
304,5319.041819852942,3276.2109375,KLF6
305,5322.9503676470595,3242.931985294119,KLRD1
306,5366.657858455883,3247.7699908088234,CD74
307,5389.244025735294,3286.7830882352955,CXCL6
308,5402.15762867647,3197.9963235294126,CXCL12
309,5417.683823529413,3216.7566636029424,CXCL12
310,5253.484604779413,3258.0330882352955,SLC4A1
311,5259.2589613970595,3226.410845588236,SLC4A1
312,5264.31640625,3193.2720588235297,VPREB1
313,5265.484834558823,3268.5144761029424,VPREB1
314,5267.92049632353,3229.926470588236,SLC4A1
315,5268.616727941177,3227.1128216911766,SLC4A1
316,5276.988740808823,3157.9871323529424,PPARG
317,5285.55721507353,3237.536764705883,BCL2L11
318,5286.730238970589,3212.1231617647063,SLC4A1
319,5298.832720588236,3265.265395220589,PLAC9
320,5322.125459558823,3240.1838235294126,PLAC9
321,5345.629595588236,3270.948988970589,S100A12
322,5350.340073529413,3204.153262867647,COL5A2
323,5350.496323529413,3152.472426470589,CD53
324,5350.392922794119,3273.4237132352955,S100A12
325,5353.5558363970595,3152.109375,VCAN
326,5355.843290441177,3200.1654411764703,TAC1
327,5360.017233455883,3161.926700367647,VPREB1
328,5364.448529411766,3167.6459099264703,VPREB1
329,5377.13809742647,3293.8637408088234,VPREB1
330,5400.279181985294,3214.987362132353,LYVE1
