,x,y,feature_name
0,15259.840303308823,6768.1066176470595,LGALS1
1,15266.59237132353,6311.458524816177,FTH1
2,15279.780560661766,6644.696116727941,LTF
3,15278.5546875,6648.951056985295,MNDA
4,15238.167509191177,6304.183134191177,SLC4A1
5,15275.776654411766,6638.22265625,MMP9
6,15288.578814338236,6623.7890625,MMP9
7,15292.184053308823,6625.206801470588,MMP9
8,15290.404411764706,6631.029986213235,S100A12
9,15276.42578125,6594.879365808823,FKBP11
10,15280.153952205883,6871.538373161765,ALAS2
11,15282.117417279413,6639.029756433823,FCER1A
12,15290.945542279413,6649.635225183823,CDKN2D
13,15280.867417279413,6623.405330882353,LTF
14,15293.880974264706,6641.150045955883,LTF
15,15285.32284007353,6630.692784926471,FCN1
16,15282.51953125,6635.074678308823,S100A12
17,15231.860064338236,6452.612017463235,PMP22
18,15271.49471507353,6636.159811580883,MMP9
19,15275.877757352942,6345.229779411765,SERPINB3
20,15290.923713235296,6627.478745404412,NFKB1
21,15276.896829044119,6341.537798713235,NegControlProbe_00034
22,15290.41015625,6637.2374770220595,LILRB2
23,15284.607077205883,6650.593405330883,CD74
24,15293.362821691177,6641.969784007353,KLF6
25,15277.496553308823,6636.0558363970595,FOS
26,15288.237591911766,6651.330997242647,S100A12
27,15289.206112132353,6629.581801470588,C1orf162
28,15274.48414522059,6640.451516544118,MMP9
29,15283.246783088236,6619.059053308823,MMP9
30,15283.660386029413,6637.0031020220595,ITGAM
31,15397.903262867647,6571.421760110295,MPO
32,15408.020450367647,6578.723575367647,MPO
33,15429.18887867647,6561.183363970588,MPO
34,15433.914292279413,6543.134765625,MPO
35,15435.797334558823,6565.592256433823,CD48
36,15436.822150735296,6425.363625919118,MPO
37,15440.535386029413,6533.470243566177,MPO
38,15441.344209558823,6539.518037683823,MPO
39,15442.205882352942,6511.918083639706,MPO
40,15444.001608455883,6362.798138786765,MPO
41,15444.397977941177,6355.30330882353,MPO
42,15444.47265625,6417.810202205883,MPO
43,15446.516544117647,6362.820542279412,SELL
44,15447.108226102942,6535.903607536765,MPO
45,15447.23805147059,6388.439223345588,MPO
46,15449.790900735296,6336.051815257353,MPO
47,15449.759880514706,6413.447265625,MPO
48,15449.979319852942,6397.59823069853,MPO
49,15451.096047794119,6516.3585707720595,LTF
50,15452.155330882353,6386.432100183823,MPO
51,15453.199678308823,6359.880514705883,MPO
52,15453.299632352942,6391.154641544118,MPO
53,15453.483455882353,6399.0050551470595,MPO
54,15453.562729779413,6415.076976102941,MPO
55,15454.740349264706,6539.215877757353,MPO
56,15456.293658088236,6420.185546875,MPO
