,x,y,feature_name
0,18949.09237132353,24194.000459558825,LTF
1,18959.35431985294,24185.11948529412,LTF
2,18961.568244485294,24301.925551470587,LTF
3,18984.9609375,24213.727022058825,NFATC2
4,18987.8515625,24213.984375,NFATC2
5,18990.14016544118,24226.17417279412,ADGRL4
6,18994.422104779413,24299.04641544118,GATA1
7,18996.56479779412,24259.765625,LTF
8,19001.788832720587,24241.256893382353,FOS
9,19002.07375919118,24263.41681985294,LTF
10,19006.59237132353,24209.2578125,LTF
11,19009.536994485294,24248.625919117647,LTF
12,19016.946231617647,24251.39705882353,LTF
13,19018.30307904412,24339.579503676472,PGR
14,19023.118106617647,24335.25735294118,GATA1
15,19055.639935661766,24274.967830882353,LTF
16,19066.772748161766,24271.8359375,LTF
17,19069.301470588234,24284.16130514706,LTF
18,19215.496323529413,24209.646139705885,GATA1
19,19224.609375,24221.42693014706,CD82
20,19229.98161764706,24215.032169117647,FBLN1
21,19234.499080882353,24250.631893382353,NFATC2
22,19245.873161764706,24233.246783088238,CD82
23,19248.485753676472,24156.794577205885,LTF
24,19265.463005514706,24162.20588235294,MPO
25,19276.85891544118,24169.21875,MPO
26,19290.595128676472,24172.902113970587,MPO
27,19294.400275735294,24201.27987132353,MPO
28,19299.35431985294,24184.613970588238,MPO
29,19304.301470588234,24207.75505514706,MPO
30,19317.690716911766,24200.965073529413,MPO
31,19331.70266544118,24198.621323529413,MPO
32,19341.323529411766,24221.891084558825,MPO
33,19343.943014705885,24226.298253676472,MPO
34,19346.27297794118,24235.62729779412,MPO
35,19352.817095588234,24220.284926470587,MPO
36,19355.055147058825,24274.898897058825,MPO
37,19356.39705882353,24233.61672794118,MPO
38,19357.888327205885,24253.49724264706,MPO
39,19364.407169117647,24234.13143382353,MPO
40,19430.64338235294,24269.425551470587,LTF
41,18923.277803308825,24168.903952205885,LYZ
42,18936.83823529412,24157.605698529413,LYZ
43,18950.152803308825,24164.271599264706,LYZ
44,18949.985064338234,24190.45955882353,LYZ
