,x,y,feature_name
0,25205.758272058825,16226.540670955883,LTF
1,25228.743106617647,16258.687959558823,LTF
2,25232.51838235294,16244.56112132353,LTF
3,25238.625919117647,16246.48552389706,LTF
4,25239.88511029412,16235.661764705883,LTF
5,25251.227022058825,16256.873851102942,LTF
6,25255.815716911766,16264.2578125,LTF
7,25263.012408088238,16262.496553308823,LTF
8,25340.21599264706,16308.3203125,LTF
9,25205.65487132353,16252.5390625,LYZ
10,25249.184283088238,16237.3828125,CSF2RA
11,25249.23943014706,16256.881893382353,LYZ
12,25338.15487132353,16264.486443014706,LYZ
13,25235.19761029412,16239.422104779413,CAMP
14,25237.118566176472,16251.703814338236,ITGAM
15,25253.18704044118,16238.727022058823,CXCR4
16,25247.375919117647,16231.73023897059,S100A12
17,25321.20174632353,16189.968979779413,SF1
18,25242.026654411766,16240.992647058823,CAMP
19,25256.121323529413,16246.645220588236,CAMP
20,25240.52619485294,16246.65211397059,NKG7
21,25245.84099264706,16236.20174632353,MNDA
22,25242.84237132353,16253.220358455883,CXCR4
23,25547.157628676472,15783.784466911766,FBN1
24,25230.199908088238,16243.599494485296,ACTG2
25,25243.86948529412,16261.31778492647,FCN1
26,25246.845128676472,16247.233455882353,FCN1
27,25228.508731617647,16253.617876838236,LTF
28,25235.045955882353,16259.8046875,LTF
29,25239.45542279412,16242.230009191177,LTF
30,25239.86672794118,16269.354319852942,LTF
31,25240.583639705885,16246.59352022059,LTF
32,25248.16636029412,16242.533318014706,LTF
33,25250.441176470587,16255.12867647059,LTF
34,25258.671875,16251.187959558823,LTF
35,25237.008272058825,16260.539981617647,MNDA
36,25256.03860294118,16250.310202205883,MNDA
37,25252.113970588238,16240.641084558823,S100A12
38,25244.800091911766,16257.981387867647,MNDA
39,25234.60018382353,16248.014705882353,CAMP
40,25239.98391544118,16245.471047794119,CAMP
41,25261.852022058825,16248.885569852942,CAMP
42,25239.034926470587,16265.164292279413,CD74
43,25234.53125,16265.172334558823,LYZ
44,25242.826286764706,16244.871323529413,LYZ
45,25243.53860294118,16252.72518382353,ERG
46,25243.89705882353,16241.54296875,LYZ
47,25245.438878676472,16247.75390625,LYZ
48,25260.7421875,16250.57559742647,LYZ
49,25286.999080882353,16253.667279411766,LYZ
50,25555.073529411766,16000.38028492647,LYZ
51,25236.578584558825,16257.493106617647,LTF
52,25244.542738970587,16240.390625,LTF
53,25244.94025735294,16258.92693014706,LTF
54,25251.364889705885,16268.278952205883,LTF
55,25256.004136029413,16236.733685661766,LTF
56,25258.984375,16243.542049632353,LTF
57,25261.013327205885,16253.382352941177,LTF
58,25261.004136029413,16249.476102941177,LTF
59,25281.596966911766,16253.207720588236,LTF
60,25284.993106617647,16317.064568014706,LTF
61,25322.95036764706,16275.992647058823,LTF
62,25364.921875,16237.212775735296,LTF
63,25235.806525735294,16261.965762867647,MAMDC2
64,25237.552849264706,16259.455422794119,ITGAM
65,25244.57261029412,16257.264476102942,SETBP1
66,25248.230698529413,16253.707490808823,FCN1
67,25257.86994485294,16247.98828125,ITGAM
68,25255.974264705885,16237.12086397059,S100A12
69,25243.039981617647,16265.26424632353,C1orf162
70,25248.19393382353,16247.494255514706,SF1
71,25236.144301470587,16245.79044117647,FCN1
72,25237.704503676472,16261.410845588236,FCN1
73,25248.50643382353,16245.463005514706,EDN1
74,25236.1328125,16246.090303308823,APOBEC3A
75,25234.820772058825,16240.181525735296,LTF
76,25239.701286764706,16251.128216911766,LTF
77,25249.172794117647,16258.021599264706,LTF
78,25206.5234375,16253.608685661766,CAMP
79,25241.42463235294,16265.314797794119,CAMP
80,25253.092830882353,16238.517922794119,CAMP
81,25253.69025735294,16256.66130514706,CAMP
82,25286.008731617647,16254.389935661766,CAMP
83,25246.371783088238,16246.663602941177,IGSF6
84,25233.092830882353,16243.198529411766,LYZ
85,25235.114889705885,16240.926011029413,LYZ
86,25244.623161764706,16249.301470588236,LYZ
87,25260.151654411766,16254.272748161766,LYZ
88,25260.53079044118,16260.07927389706,LYZ
89,25340.165441176472,16250.978860294119,LYZ
90,25246.27297794118,16261.062729779413,ACTG2
91,25535.831801470587,16096.722196691177,SETBP1
92,25233.24448529412,16254.908088235296,PLCG2
93,25238.386948529413,16251.112132352942,S100A12
94,25248.591452205885,16241.7578125,APOBEC3A
95,25252.761948529413,16260.012637867647,CD53
96,25256.305147058825,16249.363511029413,S100A12
97,25258.49494485294,16256.529181985296,TGFB1
98,25249.255514705885,16241.598115808823,CSF2RA
99,25237.24724264706,16253.57421875,CAMP
100,25239.581801470587,16263.469669117647,CAMP
101,25242.54136029412,16256.49471507353,CAMP
102,25250.475643382353,16235.125229779413,CAMP
103,25243.724724264706,16245.67555147059,RUNX2
104,25350.60891544118,15981.526884191177,SLAMF7
105,25234.48299632353,16254.871323529413,PPM1D
106,25243.972886029413,16266.43727022059,SPI1
107,25245.484834558825,16251.380974264706,ITGAM
108,25248.589154411766,16261.59122242647,ERG
109,25230.700827205885,16248.87637867647,LTF
110,25233.591452205885,16250.431985294119,LTF
111,25238.954503676472,16265.012637867647,LTF
112,25246.07766544118,16263.94646139706,LTF
113,25248.49954044118,16248.397288602942,LTF
114,25255.457261029413,16252.282858455883,LTF
115,25259.294577205885,16240.135569852942,LTF
116,25260.358455882353,16259.21875,LTF
117,25231.148897058825,16248.70289522059,LYZ
118,25252.265625,16244.42555147059,LYZ
119,25254.94485294118,16265.016084558823,LYZ
120,25257.534466911766,16244.901194852942,LYZ
121,25245.19761029412,16246.193704044119,CEBPA
122,25618.864889705885,16066.34880514706,SLC4A1
