,x,y,feature_name
0,4219.851792279413,5510.421645220587,LTF
1,4226.216681985294,5517.647058823532,LTF
2,4227.6378676470595,5500.590533088234,LTF
3,4241.90487132353,5255.854779411766,LTF
4,4242.204733455883,5258.843060661766,LTF
5,4243.451286764706,5425.306755514706,FOS
6,4262.410386029413,5355.676700367647,LTF
7,4264.1613051470595,5269.503676470587,LTF
8,4331.112132352942,5584.294577205885,ADGRL4
9,4380.164292279413,5367.977941176472,MPO
10,4393.687959558823,5461.321231617647,GATA1
11,4427.650505514706,5480.182674632353,LTF
12,4543.275505514706,5278.278952205885,LTF
13,4204.193474264706,5331.0144761029405,RETN
14,4208.468520220589,5292.346047794119,CSF2RA
15,4209.430147058823,5551.246553308825,LYZ
16,4211.058134191177,5558.5558363970595,LYZ
17,4216.721047794117,5552.4793198529405,LYZ
18,4221.013327205883,5539.632352941178,ENG
19,4223.683363970589,5491.047794117647,STEAP4
20,4244.07169117647,5261.693474264706,LYZ
21,4247.926240808823,5554.808134191178,PPARG
22,4250.17578125,5377.316176470587,LYZ
23,4254.862132352942,5442.151884191178,LYZ
24,4258.570772058823,5279.841452205885,LYZ
25,4258.826976102942,5260.406709558825,PDPN
26,4263.098575367647,5307.239200367647,LYZ
27,4270.735294117647,5407.155330882353,LYZ
28,4271.163832720589,5261.478630514706,LYZ
29,4283.108915441177,5380.075827205885,LYZ
30,4286.336167279413,5373.512178308825,LYZ
31,4286.8370863970595,5579.971277573532,LYZ
32,4292.689568014706,5356.4636948529405,LYZ
33,4343.34903492647,5393.8074448529405,MS4A1
34,4345.417049632353,5373.290441176472,ADAM28
35,4356.266084558823,5623.949908088234,SPIB
36,4381.18106617647,5600.579044117647,LYZ
37,4385.306755514706,5419.831112132353,STEAP4
38,4394.772518382353,5582.991727941178,LYZ
39,4411.034007352942,5298.678768382353,LYZ
40,4447.107077205883,5576.519990808825,ATM
41,4470.144761029413,5338.561580882353,LYZ
42,4479.361213235294,5378.083639705885,LYZ
43,4485.911075367647,5372.807904411766,LYZ
44,4513.245634191177,5641.330422794119,LYZ
45,4518.598345588236,5250.649126838234,LYZ
46,4521.996783088236,5349.878216911766,ATM
47,4226.9921875,5501.547564338234,CAMP
48,4238.660386029413,5279.968979779413,CAMP
49,4252.601102941177,5275.317095588234,ITGAM
50,4277.154181985294,5367.625229779413,CAMP
51,4284.370404411766,5361.029411764706,ITGAM
52,4341.672794117647,5609.093520220587,GATM
53,4347.048483455883,5619.157858455885,SEMA3C
54,4394.471507352942,5304.717371323532,ITGAM
55,4505.767463235294,5597.176011029413,ITGAM
56,4562.550551470589,5314.775965073532,ITGAM
57,4209.237132352942,5473.9453125,PCNA
58,4216.839384191177,5469.304917279413,PARP1
59,4220.838694852942,5301.650965073532,BANK1
60,4230.473345588236,5255.797334558825,CXCL12
61,4230.512408088236,5501.443014705885,PARP1
62,4239.249770220589,5342.606847426472,SLC4A1
63,4245.072380514706,5563.562729779413,LTBP2
64,4247.166819852942,5441.431525735294,PARP1
65,4256.459099264706,5258.278952205885,AHSP
66,4256.889935661766,5302.040441176472,SLC4A1
67,4260.3125,5402.4597886029405,CXCR4
68,4261.275275735294,5275.484834558825,SLC4A1
69,4261.539522058823,5270.542279411766,SLC4A1
