,x,y,feature_name
0,38.766659007353155,2104.733455882353,CD82
1,93.03021599264684,2105.9857536764703,LTF
2,546.0409007352946,2111.1822150735297,LTF
3,551.4608226102946,2106.2465533088234,LTF
4,695.5618106617649,2110.913373161766,LTF
5,724.6857766544117,2103.1996783088234,LTF
6,743.6345358455883,2103.3605238970595,FOXP3
7,190.72782628676487,2107.7481617647063,IL3RA
8,536.3683363970595,2102.3736213235297,ADH4
9,540.9857536764712,2103.5834099264703,LYZ
10,688.2513786764712,2109.4806985294126,LYZ
11,692.0548023897063,2107.5643382352937,LYZ
12,722.1869255514712,2101.4200367647063,LYZ
13,729.6145450367649,2104.350873161766,LYZ
14,747.1444163602946,2107.101332720589,LYZ
15,752.8331801470595,2110.7996323529424,LYZ
16,849.5749080882351,2103.1112132352937,LYZ
17,943.4214154411766,2102.5528492647063,MS4A1
18,530.0712316176468,2102.0082720588234,CAMP
19,557.4615119485297,2117.497702205883,CAMP
20,16.5975413602946,2103.0675551470595,PCNA
21,19.573759191176578,2105.1723345588234,AHSP
22,20.094209558823422,2111.4418658088234,AHSP
23,21.989315257353155,2116.7153033088234,AHSP
24,22.57008272058829,2103.862591911766,AHSP
25,32.02493106617658,2101.946231617647,SLC4A1
26,33.49379595588289,2111.345358455883,SLC4A1
27,36.55675551470631,2112.1668198529424,SLC4A1
28,59.91383272058829,2113.508731617647,AHSP
29,63.35133272058829,2110.7192095588234,AHSP
30,512.2966452205883,2116.8221507352937,AHSP
31,519.6564797794117,2116.8543198529424,SLC4A1
32,561.8278952205883,2117.261029411766,SLC4A1
33,569.9954044117649,2112.6470588235297,SLC4A1
34,912.8567325367649,2107.875689338236,BANK1
35,537.6217830882351,2101.286764705883,ITGAM
36,751.7612591911766,2104.136029411766,S100A12
37,942.3328354779414,2109.5783547794126,SF1
38,4.233111213235134,2113.039981617647,ALAS2
39,9.504825367646845,2113.674172794119,ALAS2
40,49.800091911764866,2100.6927849264703,ALAS2
41,50.373965992646845,2104.700137867647,HEPACAM2
42,216.69462316176487,2113.7293198529424,IL1RL1
43,536.7049632352946,2110.854779411766,CAMP
44,537.6901424632351,2114.1681985294126,CAMP
45,792.5057444852946,2101.6314338235297,PTPRC
46,23.720703125,2113.6167279411766,FTH1
47,42.493106617646845,2108.0135569852937,FTH1
48,582.4126838235297,2116.9278492647063,MNDA
49,912.5287224264712,2106.1190257352937,TET2
50,917.131204044118,2108.038832720589,PLEK
51,20.42164522058829,2107.2863051470595,MKI67
52,710.99609375,2112.1909466911766,MKI67
53,934.8822380514712,2114.765625,BANK1
54,48.21920955882342,2103.5018382352937,FTH1
55,183.97690716911802,2108.8442095588234,FAS
56,214.6656709558829,2116.7807904411766,C1orf162
57,527.4528952205883,2117.493106617647,FTH1
58,101.70381433823513,2113.882123161766,CBL
59,537.5718060661766,2106.020220588236,VPREB1
60,47.08926930147118,2109.2084099264703,CENPF
61,233.1973805147063,2111.0546875,NFKB1
62,786.5050551470595,2100.724954044119,FKBP11
63,804.3003216911766,2100.803079044119,MMP9
64,813.0497472426468,2107.3736213235297,MMP9
65,41.036305147059466,2112.4425551470595,VPREB1
66,532.6941636029414,2113.0238970588234,LTF
67,544.6455652573532,2113.8947610294126,LTF
68,603.8315716911766,2116.457950367647,LTF
69,736.0190716911766,2117.482766544119,LTF
70,782.3156020220595,2106.105238970589,LTF
71,788.1008731617649,2102.3885569852937,AIF1
72,807.0364200367649,2111.393612132353,LTF
73,926.4119944852946,2107.2564338235297,PTPRC
74,23.577090992646845,2110.942095588236,RUNX1
75,192.70852481617658,2103.4558823529424,CD74
76,7.294347426471177,2102.350643382353,SLC4A1
77,14.233685661764866,2117.4908088235297,SLC4A1
78,18.978056066176578,2115.480238970589,ALAS2
79,26.02366727941171,2103.608685661766,ALAS2
80,37.05882352941171,2112.875689338236,ALAS2
81,42.78722426470631,2107.2127757352937,SLC4A1
82,139.53125,2109.6380974264703,MMP9
83,173.63511029411802,2114.338235294119,IRF8
84,209.5881204044117,2108.7339154411766,TRAC
85,225.75539981617658,2106.0317095588234,TRAC
86,502.65107996323513,2107.2564338235297,SLC4A1
87,510.6129365808829,2101.378676470589,ALAS2
88,511.99333639705947,2106.838235294119,ALAS2
89,533.0129825367649,2105.2676930147063,SLC4A1
90,764.5111443014712,2113.5443474264703,ALAS2
91,794.0458409926468,2102.0565257352937,MMP9
92,796.4206112132351,2102.727481617647,CENPF
93,818.1686580882351,2107.0806525735297,MMP9
94,76.56020220588289,2115.3423713235297,SLC4A1
95,513.0807674632351,2112.7987132352937,SLC4A1
96,701.5326286764712,2102.282858455883,BST2
97,757.9894301470595,2110.581341911766,SPI1
98,799.1027113970595,2102.9974724264703,AMY2A
99,818.0715762867649,2115.7169117647063,LAMP3
100,144.1423483455883,2110.1470588235297,MNDA
101,49.62143841911802,2109.90234375,TP53BP1
102,104.48127297794144,2105.637637867647,CAMP
103,542.8297334558829,2107.3150275735297,CAMP
104,554.7535615808829,2109.7162224264703,CAMP
105,591.8617876838234,2116.301700367647,CAMP
106,980.2809053308829,2113.1537224264703,CD86
107,583.4242876838234,2116.223575367647,FABP4
108,923.5684742647063,2114.0418198529424,CD74
109,14.608800551471177,2101.918658088236,HEMGN
110,22.643037683823422,2100.7950367647063,TOP2A
111,31.96518841911802,2115.952435661766,TOP2A
112,460.46013327205947,2101.3901654411766,CAVIN1
113,837.978515625,2103.003216911766,KRT20
114,36.958295036764866,2109.152113970589,MKI67
115,951.455078125,2102.4689797794126,SNCA
116,540.0407858455883,2101.1431525735297,LYZ
117,582.1938189338234,2107.853860294119,LYZ
118,727.228860294118,2104.5496323529424,LYZ
119,896.6004136029414,2102.2403492647063,ALDH1A3
120,902.2983685661766,2103.049172794119,ALDH1A3
121,16.303423713235134,2103.1973805147063,FTH1
122,18.65464154411802,2115.5307904411766,FTH1
123,20.590533088235134,2105.2251838235297,FTH1
124,41.919232536764866,2114.0567555147063,FTH1
125,517.8601792279414,2101.506204044119,FTH1
126,524.208984375,2100.590533088236,FTH1
127,798.4673713235297,2106.645220588236,IGF1
128,929.3830422794117,2109.8426011029424,CD79A
129,22.67003676470631,2113.6144301470595,PCNA
130,42.70565257352973,2106.7738970588234,ENG
131,46.68370863970631,2117.475873161766,LMNB1
132,98.78389246323513,2100.288373161766,LTF
133,467.5132123161766,2106.594669117647,ENG
134,536.71875,2104.3841911764703,LTF
135,688.017578125,2108.3605238970595,LTF
136,818.2697610294117,2112.239200367647,LTF
137,851.1121323529414,2107.6447610294126,LTF
138,189.97012867647118,2109.9885110294126,CD164
