,x,y,feature_name
0,25208.06985294118,18440.483685661766,LTF
1,25217.26792279412,18168.98322610294,FOS
2,25219.168198529413,18449.090073529413,LTF
3,25219.839154411766,18452.882582720587,MPO
4,25224.738051470587,18492.87454044118,LTF
5,25226.64292279412,18455.834099264706,LTF
6,25232.320772058825,18471.130514705885,LTF
7,25235.631893382353,18477.919347426472,LTF
8,25235.170036764706,18177.26677389706,MPO
9,25236.300551470587,18168.511029411766,ADGRL4
10,25238.98667279412,18179.568014705885,MPO
11,25239.724264705885,18471.927849264706,SELL
12,25239.832261029413,18075.086167279413,PGR
13,25245.592830882353,18455.15854779412,LTF
14,25244.719669117647,18042.24839154412,MCF2L
15,25247.01056985294,18478.72931985294,LTF
16,25250.383731617647,17869.188878676472,CSF3
17,25261.121323529413,17950.183823529413,NFATC2
18,25270.562959558825,18247.732077205885,LTF
19,25275.21369485294,18430.279181985294,LTF
20,25275.305606617647,18456.95427389706,LTF
21,25280.521599264706,18482.825137867647,LTF
22,25281.484375,18253.47771139706,LTF
23,25283.683363970587,18488.17440257353,LTF
24,25294.188878676472,18458.175551470587,LTF
25,25295.05974264706,18483.10661764706,LTF
26,25295.23667279412,18487.036994485294,LTF
27,25299.956341911766,18470.786994485294,LTF
28,25302.058823529413,18351.810661764706,NFATC2
29,25304.871323529413,18634.461167279413,MPO
30,25315.636488970587,18346.64177389706,SOX2
31,25321.665900735294,17938.666130514706,MPO
32,25323.53400735294,18619.733455882353,CD82
33,25329.487591911766,17912.864200367647,MPO
34,25330.88924632353,18628.062959558825,ADGRL4
35,25334.545036764706,18492.074908088234,LTF
36,25339.501378676472,18356.727941176472,FBLN1
37,25340.0390625,18391.15464154412,LTF
38,25342.573529411766,17930.83984375,MPO
39,25350.792738970587,18634.956341911766,CD48
40,25350.776654411766,17960.923713235294,CD48
41,25356.286764705885,18360.870863970587,CD48
42,25367.449448529413,17947.54021139706,CD48
43,25368.961397058825,18467.221966911766,RIDA
44,25374.016544117647,18653.659237132353,MPO
45,25375.25275735294,18593.30193014706,GATA1
46,25377.17830882353,17973.388097426472,LTF
47,25379.86672794118,17963.020450367647,ADGRL4
48,25387.50229779412,17991.89338235294,NFATC2
49,25392.477022058825,18643.191636029413,LTF
50,25400.96047794118,18070.27573529412,ADGRL4
51,25403.970588235294,18361.36603860294,FOXP3
52,25412.28400735294,18384.58065257353,SELL
53,25416.03860294118,18023.00896139706,SELL
54,25431.46829044118,17918.40877757353,HES4
55,25436.107536764706,17948.269761029413,GATA1
56,25447.591911764706,18813.483455882353,LTF
57,25448.345588235294,17995.866268382353,ADGRL4
58,25450.65487132353,18145.677849264706,LTF
59,25456.750919117647,18351.599264705885,LTF
60,25457.890625,18145.95818014706,LTF
